Item_Identifier,Outlet_Identifier,sales_predictions
FDP52,OUT013,3723.25
FDU58,OUT017,3121.5
FDL02,OUT045,1659.0
FDG28,OUT013,3936.25
FDA19,OUT035,2213.5
FDW46,OUT027,2583.25
NCD43,OUT049,1750.25
DRG39,OUT013,884.5
NCF55,OUT049,698.25
FDJ07,OUT046,1913.75
FDE08,OUT046,2395.25
FDP56,OUT019,-1060.75
FDT45,OUT045,820.75
FDF17,OUT018,2827.5
FDX44,OUT046,1432.5
FDM28,OUT027,4313.75
FDI36,OUT049,3278.25
FDS07,OUT045,1773.75
FDD36,OUT045,1835.5
FDW11,OUT046,1005.5
FDN40,OUT049,2557.0
NCQ18,OUT049,1627.0
NCQ54,OUT017,2738.0
NCS42,OUT045,1387.25
DRH39,OUT010,-716.0
FDC09,OUT027,3176.75
FDT08,OUT010,493.5
FDC08,OUT035,3766.0
FDT20,OUT017,751.5
FDS35,OUT035,1188.75
FDX58,OUT018,2624.75
FDW58,OUT046,1722.75
DRD27,OUT046,1602.75
FDH32,OUT019,-330.25
FDS26,OUT035,4279.5
FDQ31,OUT046,1460.0
FDP11,OUT018,3196.0
FDD58,OUT017,1714.5
FDM33,OUT045,3379.75
FDZ16,OUT049,3211.75
NCS29,OUT010,2229.0
NCM18,OUT019,-947.5
FDP11,OUT049,3568.25
NCC42,OUT017,2338.25
DRM23,OUT046,2705.0
NCN55,OUT027,5206.25
FDK46,OUT013,4112.0
FDR01,OUT046,3200.75
NCA05,OUT045,2307.75
NCP43,OUT017,2911.75
FDR12,OUT010,849.25
FDQ01,OUT013,4087.25
FDM13,OUT046,2105.25
FDQ19,OUT017,4002.5
FDK56,OUT019,1017.0
NCX06,OUT010,975.75
FDO56,OUT027,3406.75
FDU45,OUT045,1792.5
FDI16,OUT019,-984.25
FDL32,OUT046,1840.25
FDA07,OUT046,2035.75
FDA14,OUT045,2278.75
FDV46,OUT027,3702.0
NCO07,OUT035,3505.5
NCP41,OUT046,1690.0
FDY60,OUT018,2045.0
FDN38,OUT017,4105.0
FDO15,OUT046,1281.0
FDT60,OUT013,1990.5
FDA55,OUT035,3736.5
FDE02,OUT010,-412.0
DRJ39,OUT049,3582.0
FDV34,OUT035,1423.5
FDS20,OUT027,4380.25
FDF02,OUT027,3098.5
FDW40,OUT017,2421.75
NCB43,OUT046,2923.0
FDR58,OUT017,1586.5
DRJ59,OUT035,823.5
NCD30,OUT017,1681.25
FDE14,OUT017,1736.5
FDC28,OUT018,1469.0
FDU16,OUT018,1133.75
NCD19,OUT035,1063.75
FDU21,OUT046,655.75
FDV59,OUT027,4895.25
FDU03,OUT045,2882.5
FDC33,OUT010,1306.5
NCR42,OUT035,728.25
DRH59,OUT035,1359.75
NCM31,OUT035,2416.0
FDS50,OUT035,3662.75
FDP39,OUT046,873.5
FDQ55,OUT013,1963.75
FDV36,OUT019,115.75
FDI05,OUT027,2727.75
FDS45,OUT027,3230.75
FDA39,OUT045,612.5
FDC37,OUT010,-160.5
FDJ60,OUT027,4141.0
DRQ35,OUT046,1960.0
NCJ06,OUT046,1902.0
NCY42,OUT018,2023.25
DRM37,OUT049,3212.0
FDR14,OUT045,766.25
FDE51,OUT049,878.5
FDT33,OUT017,2808.75
FDR08,OUT013,1847.75
FDE36,OUT010,733.5
FDL22,OUT019,-424.0
FDR44,OUT013,2171.5
FDI56,OUT019,-466.0
FDE47,OUT010,121.0
FDV27,OUT010,-411.0
FDV10,OUT049,849.5
FDC40,OUT045,1250.5
NCX41,OUT013,3351.75
NCQ38,OUT027,3130.75
FDV12,OUT027,3116.5
FDE52,OUT017,1587.75
FDG20,OUT027,4284.75
FDV16,OUT027,2077.25
FDI32,OUT017,1905.5
FDJ32,OUT049,1138.0
FDN39,OUT018,2461.5
FDY34,OUT017,2824.5
FDC14,OUT035,893.5
FDA55,OUT017,3701.5
FDZ50,OUT010,1005.25
DRG13,OUT049,2715.5
FDP01,OUT013,2510.25
NCG54,OUT017,2816.5
FDM13,OUT045,2050.0
NCO18,OUT027,4274.5
NCW41,OUT013,2507.5
FDM52,OUT027,3825.25
NCF55,OUT035,736.25
FDT09,OUT046,2160.25
NCM19,OUT035,1903.25
FDW12,OUT018,2132.5
FDP15,OUT019,2134.25
FDK36,OUT045,763.5
FDZ25,OUT035,2927.5
NCW06,OUT049,3139.25
FDW60,OUT046,2895.75
DRC49,OUT013,2333.75
NCT17,OUT035,3133.25
NCN06,OUT018,2303.0
FDC45,OUT013,2723.25
DRJ47,OUT019,816.75
NCF06,OUT045,4003.0
FDE21,OUT010,-16.0
DRG27,OUT013,694.25
FDW40,OUT049,2389.25
NCO53,OUT046,2872.5
FDE23,OUT049,892.5
FDQ16,OUT046,1753.0
FDS26,OUT045,4021.5
FDZ13,OUT010,-1113.25
FDS14,OUT049,2596.0
FDC10,OUT045,1883.75
FDY16,OUT049,3093.0
FDJ20,OUT035,2186.25
FDV43,OUT035,861.0
FDZ32,OUT027,3208.25
FDR23,OUT046,2773.75
FDN24,OUT035,1009.5
FDE34,OUT027,4344.5
FDU31,OUT013,3539.0
FDW33,OUT018,1443.75
FDU26,OUT046,1931.5
FDE20,OUT027,4210.5
NCW05,OUT035,1794.5
FDB22,OUT018,2166.5
FDO56,OUT046,1916.0
FDA19,OUT027,3531.75
DRI39,OUT045,834.25
FDH52,OUT018,768.0
FDZ50,OUT035,3086.0
NCN42,OUT035,2480.0
FDB53,OUT013,2377.75
DRG11,OUT017,1841.25
DRK11,OUT027,3825.75
FDQ60,OUT017,2097.25
FDT36,OUT017,677.25
DRG25,OUT018,2665.0
DRJ23,OUT046,3008.75
FDG05,OUT035,2701.5
NCK06,OUT018,1661.0
FDU52,OUT017,2570.5
FDW07,OUT018,1167.25
NCM17,OUT045,660.75
FDA22,OUT045,2611.5
NCA41,OUT018,2783.0
FDF38,OUT035,905.25
FDH52,OUT046,1075.5
FDY58,OUT019,1691.5
FDZ16,OUT045,3043.5
NCM18,OUT017,1088.25
FDA22,OUT018,2373.25
NCJ43,OUT035,2933.5
FDI34,OUT027,5133.5
FDG56,OUT046,1048.25
FDS34,OUT046,1892.5
DRC01,OUT035,1029.5
FDQ04,OUT035,814.0
FDK04,OUT035,1112.25
FDT51,OUT049,1927.25
FDV26,OUT017,3251.75
FDS04,OUT049,2372.5
FDW43,OUT018,3383.0
FDQ28,OUT010,580.0
NCK06,OUT017,2040.75
FDS23,OUT018,1788.0
FDZ36,OUT019,1120.0
FDE56,OUT018,760.5
FDW10,OUT027,4252.25
NCN14,OUT045,2838.75
NCQ18,OUT045,1469.75
FDW08,OUT017,1840.25
FDU43,OUT035,3923.75
FDR33,OUT010,-153.25
FDM24,OUT010,523.25
NCZ05,OUT046,1636.0
NCV41,OUT035,1939.25
FDV11,OUT018,2526.5
NCY05,OUT035,753.25
FDV44,OUT018,2769.0
FDW32,OUT049,1498.5
NCU18,OUT027,3709.5
NCC43,OUT035,4110.75
FDW19,OUT013,1866.25
FDN31,OUT035,3183.5
FDI48,OUT045,823.0
FDS24,OUT017,1599.75
FDF46,OUT049,1971.25
DRG23,OUT017,2505.0
FDG14,OUT018,2178.5
NCY30,OUT049,2926.0
FDO28,OUT018,1706.0
DRD24,OUT035,2413.25
FDI33,OUT049,1563.75
FDN32,OUT046,2959.25
FDR16,OUT045,3338.5
FDF26,OUT046,2499.5
NCN29,OUT018,529.5
FDE20,OUT045,2676.0
FDA46,OUT046,3037.5
FDU28,OUT045,2946.75
FDQ48,OUT045,1588.75
FDV36,OUT013,2099.0
FDR14,OUT018,570.0
FDP23,OUT017,3546.5
FDP56,OUT013,892.75
FDK48,OUT010,-658.5
FDR48,OUT046,2411.75
NCY29,OUT049,1014.75
FDM22,OUT018,659.25
DRJ01,OUT013,2592.5
FDZ43,OUT045,3837.5
FDV03,OUT035,2607.0
FDX11,OUT027,4366.25
NCA41,OUT027,4507.75
FDE38,OUT017,2771.75
FDI27,OUT018,538.25
FDN32,OUT013,2954.25
NCN43,OUT017,2040.25
FDB47,OUT027,4735.0
FDV03,OUT017,2580.0
NCN30,OUT045,1503.5
NCV54,OUT010,3.25
FDV07,OUT013,1812.25
FDP07,OUT049,3228.75
FDK48,OUT018,934.75
FDM15,OUT019,556.75
FDY19,OUT027,3348.25
FDK46,OUT046,4104.5
FDY11,OUT045,1075.75
FDH09,OUT046,874.0
FDO08,OUT027,4131.5
FDU14,OUT013,3993.0
FDD22,OUT027,3259.25
FDM27,OUT017,2623.0
FDL02,OUT027,3194.0
NCA17,OUT035,2485.75
FDE38,OUT019,732.5
NCG07,OUT049,3066.5
DRC27,OUT013,3919.25
FDA27,OUT035,4222.75
FDW40,OUT045,2231.75
DRI11,OUT013,1879.5
FDN50,OUT046,1583.5
FDR12,OUT046,2774.0
FDT34,OUT027,3106.5
FDW11,OUT035,1164.25
NCO30,OUT027,4354.75
FDZ34,OUT017,3185.25
FDU45,OUT017,1968.75
NCD42,OUT035,767.0
FDX25,OUT045,2803.0
NCR29,OUT046,914.0
FDX43,OUT019,807.5
FDB04,OUT010,-467.75
FDR49,OUT027,2209.5
FDS39,OUT018,2003.0
FDW58,OUT045,1651.0
FDG22,OUT019,-1202.25
FDG31,OUT017,1146.25
NCV53,OUT027,5239.25
DRJ37,OUT035,2528.5
FDV07,OUT035,1929.0
FDW52,OUT018,2415.0
FDT15,OUT045,2915.0
FDD02,OUT018,1631.5
FDM16,OUT035,1404.75
NCE55,OUT046,2747.0
FDB57,OUT018,3288.75
FDQ04,OUT013,756.25
FDQ47,OUT019,-1324.75
FDY14,OUT019,2259.75
DRK37,OUT017,3089.25
FDO25,OUT017,3411.5
FDL57,OUT046,4144.0
NCK29,OUT018,1658.75
FDK46,OUT027,5586.0
NCB43,OUT010,981.0
DRE01,OUT027,5219.0
FDC46,OUT018,2643.75
FDQ23,OUT045,1630.25
FDX38,OUT049,976.5
FDG60,OUT018,3454.75
FDW55,OUT017,4066.5
FDP39,OUT013,867.0
FDB20,OUT018,1015.25
FDV21,OUT017,2087.25
FDZ02,OUT013,1649.0
FDP19,OUT027,3482.75
FDA38,OUT035,3990.25
FDH22,OUT045,1945.0
DRM11,OUT045,4048.5
FDO12,OUT027,4562.0
FDT14,OUT049,2049.0
FDW34,OUT010,1943.75
FDG04,OUT027,4458.0
FDW59,OUT018,1117.5
FDR33,OUT018,1494.0
FDP32,OUT013,2118.0
FDL13,OUT027,5175.75
FDD22,OUT013,1847.75
FDV40,OUT027,2648.0
NCD55,OUT046,688.5
FDQ20,OUT010,-1192.0
FDD28,OUT045,898.0
FDC39,OUT045,3214.0
NCR17,OUT049,1967.25
DRO35,OUT018,1583.75
FDF40,OUT049,4088.25
FDR31,OUT018,2082.25
NCQ41,OUT017,3195.25
FDP38,OUT046,846.75
NCU54,OUT027,4732.25
FDG22,OUT018,372.0
DRK59,OUT013,3719.0
FDC37,OUT046,1720.75
NCO42,OUT013,2341.75
NCT42,OUT017,2490.5
FDX27,OUT035,1720.5
FDV40,OUT018,949.5
FDT45,OUT027,2361.25
FDS47,OUT019,-515.0
FDR45,OUT035,3921.75
FDB03,OUT045,3728.5
FDO49,OUT035,1070.25
FDU60,OUT027,4155.75
FDB26,OUT018,642.25
FDB46,OUT017,3521.75
FDQ37,OUT019,1182.75
FDN03,OUT017,4109.5
NCX30,OUT045,3843.75
FDK32,OUT019,594.5
DRM47,OUT013,3070.75
NCO02,OUT046,1074.5
FDP04,OUT013,1104.5
NCO43,OUT049,1707.0
FDD59,OUT013,1395.75
FDQ10,OUT017,2844.0
FDW45,OUT035,2513.25
NCK30,OUT049,4103.5
FDU31,OUT018,3185.0
NCQ17,OUT019,505.0
FDN01,OUT017,2894.75
FDZ19,OUT049,2871.75
DRG37,OUT017,2580.75
FDE32,OUT045,580.25
FDO34,OUT049,2774.0
FDM04,OUT019,-978.5
FDZ25,OUT049,2862.75
FDU08,OUT049,1711.0
NCW30,OUT045,4009.5
NCM18,OUT013,1005.25
FDS22,OUT035,911.5
NCH18,OUT017,3956.25
FDC23,OUT013,2877.5
FDY46,OUT013,2991.5
NCU06,OUT046,3598.25
FDX57,OUT045,1565.0
FDX36,OUT027,5028.25
FDL16,OUT045,684.5
FDT16,OUT010,2249.25
FDN16,OUT018,1419.75
FDC03,OUT046,3153.0
DRF60,OUT013,3790.25
FDS27,OUT027,4608.5
FDP33,OUT010,2092.0
FDJ36,OUT018,1369.25
NCR42,OUT013,569.25
FDV14,OUT017,1507.0
NCP42,OUT035,3231.75
FDB50,OUT027,2708.5
NCC30,OUT027,4246.5
FDA23,OUT018,1365.75
FDW16,OUT017,1627.25
FDQ52,OUT010,1965.5
FDB58,OUT049,2447.75
NCP29,OUT049,1124.25
NCM05,OUT045,4078.25
FDO25,OUT013,3356.25
NCM54,OUT046,2038.25
NCL54,OUT046,2745.0
FDL39,OUT010,1000.0
FDF53,OUT018,2617.75
NCQ42,OUT035,2169.25
FDF58,OUT013,1079.5
FDZ04,OUT035,1205.75
FDE26,OUT019,369.75
FDS60,OUT017,2961.25
FDV58,OUT017,3213.75
FDM04,OUT045,841.0
FDE08,OUT035,2485.5
NCB43,OUT049,3020.0
FDU11,OUT010,8.5
FDF22,OUT019,1467.25
FDE24,OUT013,2279.5
DRJ49,OUT046,2099.5
NCQ53,OUT035,3854.0
NCL41,OUT013,619.75
FDR22,OUT013,1866.5
FDH04,OUT035,1697.75
DRH15,OUT045,638.0
FDY40,OUT049,976.5
NCI17,OUT035,1678.75
NCC18,OUT013,2782.0
FDY28,OUT027,4818.5
FDB45,OUT027,3141.25
NCL30,OUT018,1730.5
FDM10,OUT017,3465.25
FDH22,OUT027,3478.5
NCZ53,OUT017,3104.25
NCI18,OUT013,3536.25
FDH14,OUT027,3768.75
FDR36,OUT027,2213.0
FDW01,OUT045,2349.75
FDK02,OUT027,3359.5
FDJ02,OUT018,2119.75
FDU55,OUT013,4148.25
NCV18,OUT027,2788.75
FDH14,OUT018,1984.75
FDZ37,OUT045,1429.75
FDX49,OUT049,3809.0
NCD43,OUT046,1675.0
FDZ07,OUT013,1075.5
FDK43,OUT035,2181.75
FDR32,OUT018,3386.5
FDT39,OUT013,2514.5
NCV54,OUT017,2014.5
FDF38,OUT018,485.5
FDV60,OUT046,3153.0
FDH44,OUT027,3821.0
FDS21,OUT046,1062.5
NCL41,OUT045,524.25
FDM46,OUT017,1599.25
FDU27,OUT045,772.25
NCJ54,OUT017,3762.75
DRG51,OUT018,2363.25
NCA29,OUT019,799.25
FDR47,OUT045,3005.25
NCL19,OUT027,3704.5
DRG01,OUT049,1343.75
FDG10,OUT046,1022.5
NCV05,OUT049,2514.75
NCH18,OUT019,1934.5
FDV14,OUT018,1130.0
DRJ23,OUT035,3150.25
DRJ11,OUT046,2949.5
FDZ03,OUT017,3090.25
FDI27,OUT010,-1094.0
FDJ14,OUT018,1102.75
FDU32,OUT017,2052.0
FDD47,OUT027,4193.25
DRF36,OUT035,3158.5
FDM21,OUT046,4074.25
FDV10,OUT018,496.0
FDH60,OUT018,2844.5
FDX47,OUT010,631.25
FDT19,OUT019,872.25
FDO11,OUT045,3951.25
FDH24,OUT027,3978.0
FDL02,OUT018,1483.0
FDB02,OUT049,2949.0
FDA43,OUT046,3103.0
FDG52,OUT045,713.0
DRC12,OUT013,3026.0
FDY37,OUT018,2043.25
NCU18,OUT045,2166.0
FDU09,OUT035,1120.75
DRJ25,OUT027,2234.25
DRE12,OUT018,1527.25
DRL47,OUT017,2095.75
DRK01,OUT046,1538.25
FDC22,OUT019,1137.5
FDG44,OUT013,906.0
FDW04,OUT035,2277.5
FDK09,OUT049,3692.5
NCN43,OUT035,2090.75
FDG04,OUT049,3089.25
FDH32,OUT010,-392.0
DRI47,OUT017,2424.25
DRE15,OUT013,1257.75
FDY11,OUT035,1314.75
FDO60,OUT049,852.0
FDQ20,OUT018,435.5
FDO57,OUT027,4005.0
FDT14,OUT019,31.0
FDA57,OUT049,788.0
DRN35,OUT017,704.0
FDJ03,OUT046,882.25
FDX28,OUT017,1722.25
DRE25,OUT045,1390.0
FDR09,OUT046,4101.5
FDB23,OUT035,3780.25
FDO08,OUT045,2586.25
FDQ23,OUT049,1742.25
FDW04,OUT013,2163.75
DRK13,OUT010,1179.5
NCL17,OUT027,3690.5
FDY21,OUT035,3197.0
FDJ38,OUT027,4512.0
FDA37,OUT019,171.75
FDV43,OUT013,776.75
FDL36,OUT046,1480.75
FDD53,OUT045,632.5
FDZ19,OUT010,873.0
FDV21,OUT045,1917.75
NCL54,OUT018,2468.25
DRI47,OUT027,3752.25
DRG03,OUT049,2562.25
FDG21,OUT013,2436.25
FDW03,OUT018,1468.5
NCI55,OUT046,1929.25
DRC36,OUT019,923.75
FDH22,OUT017,2144.5
FDV20,OUT045,2019.25
NCU41,OUT027,4485.75
FDN46,OUT027,3150.25
FDK50,OUT045,2523.5
NCA05,OUT027,3790.5
DRH01,OUT018,2451.0
FDT08,OUT018,2112.5
FDM08,OUT018,3317.25
FDZ07,OUT035,1176.75
FDS22,OUT017,921.75
FDV35,OUT027,3925.5
FDI28,OUT010,-628.75
FDW58,OUT027,3201.75
FDT52,OUT045,3854.75
FDY34,OUT046,2672.75
FDR10,OUT046,2572.25
FDK57,OUT017,2034.5
FDR02,OUT027,3222.75
FDX49,OUT046,3735.0
FDQ20,OUT046,701.0
DRK23,OUT045,3896.0
NCW06,OUT046,3014.0
FDR31,OUT017,2490.5
NCE43,OUT013,2678.25
DRO59,OUT027,2687.25
FDN09,OUT049,3967.75
FDR11,OUT046,2585.75
FDO57,OUT013,2591.5
NCX18,OUT017,3210.25
FDB05,OUT018,3653.25
FDQ08,OUT018,775.5
NCG43,OUT035,1631.25
FDJ56,OUT013,1641.0
FDA13,OUT010,-1309.5
FDO56,OUT017,2022.5
FDB37,OUT018,3580.25
FDZ02,OUT018,1339.75
FDQ24,OUT046,3943.5
FDM16,OUT013,1295.75
FDU35,OUT049,1703.0
FDT35,OUT035,2865.25
NCX30,OUT049,3988.5
FDG04,OUT017,3094.25
FDI12,OUT035,1579.0
FDE35,OUT035,1190.25
NCP14,OUT027,3117.0
NCY53,OUT045,1674.0
FDP49,OUT017,1063.25
FDQ04,OUT017,818.0
FDM39,OUT035,2994.0
FDO58,OUT019,699.0
FDC56,OUT017,2004.75
NCQ54,OUT046,2648.5
FDV10,OUT027,2213.75
NCK17,OUT046,667.5
NCF55,OUT027,2062.0
FDV33,OUT013,4187.25
NCH29,OUT019,-357.75
FDA37,OUT027,3506.75
FDH46,OUT018,1420.75
FDS25,OUT035,1947.0
FDH04,OUT027,2963.75
FDX52,OUT046,3085.75
NCD42,OUT017,725.5
FDW47,OUT017,2064.0
FDL25,OUT027,2977.75
NCJ06,OUT010,-4.75
FDY09,OUT013,2802.75
FDS40,OUT046,656.5
FDH41,OUT017,3506.5
FDG38,OUT035,1572.5
FDU03,OUT027,4353.0
FDV20,OUT046,2089.0
DRB13,OUT045,3002.75
NCQ30,OUT013,1946.0
NCH06,OUT013,3872.0
FDU50,OUT018,1603.25
NCO42,OUT019,408.75
FDW09,OUT018,1080.75
FDH04,OUT013,1562.0
FDC21,OUT045,1714.25
FDL21,OUT049,843.0
FDM46,OUT010,-449.0
FDT22,OUT019,-928.5
FDB28,OUT035,3285.75
FDI12,OUT018,1191.75
FDA28,OUT045,1999.75
FDF59,OUT013,2078.0
FDM45,OUT027,3446.5
FDQ56,OUT017,1447.75
FDR46,OUT049,2403.5
FDT01,OUT013,3400.75
FDD16,OUT027,2681.25
NCU30,OUT010,639.25
FDM40,OUT010,328.75
FDI56,OUT035,1646.75
NCS30,OUT013,2041.5
FDU08,OUT017,1714.0
FDX51,OUT027,4600.0
FDA43,OUT045,3052.0
FDX59,OUT010,-1328.25
FDC37,OUT018,1441.25
FDP58,OUT013,3475.5
NCY42,OUT035,2410.25
FDF21,OUT018,2777.75
FDU10,OUT027,2151.0
DRL47,OUT018,1709.5
FDA58,OUT018,3502.0
FDJ22,OUT049,3154.75
FDK50,OUT046,2569.75
FDO38,OUT035,1415.25
DRF60,OUT035,3921.25
NCZ42,OUT019,1833.25
FDD35,OUT049,2017.25
FDL25,OUT045,1459.5
FDJ16,OUT013,968.75
DRK59,OUT049,3791.5
FDI50,OUT046,3708.0
NCB19,OUT045,1314.75
DRI37,OUT035,1103.25
FDA14,OUT027,3809.75
FDC08,OUT018,3352.25
FDS45,OUT046,1742.75
FDI21,OUT049,1191.25
DRJ47,OUT035,2901.0
DRE37,OUT027,4421.75
FDT55,OUT018,2289.75
NCG42,OUT027,3497.5
FDA31,OUT049,2809.25
NCW42,OUT046,3501.5
FDF50,OUT017,3189.0
FDK56,OUT049,3044.0
FDX10,OUT035,805.0
NCK07,OUT027,4027.25
FDZ49,OUT017,3639.5
FDR33,OUT013,1795.0
FDO44,OUT018,1526.5
FDA20,OUT046,2965.25
NCL30,OUT045,1953.0
FDI05,OUT019,-676.5
FDQ12,OUT018,3346.25
FDH47,OUT017,1714.25
FDH34,OUT018,2686.5
FDF29,OUT046,2157.75
FDG40,OUT018,324.25
NCE18,OUT017,4025.25
FDP21,OUT010,1148.0
FDY50,OUT013,1452.5
FDB36,OUT049,2233.0
NCZ29,OUT049,2103.75
FDU20,OUT018,1685.0
FDO56,OUT013,1971.5
FDW31,OUT049,3282.0
DRH59,OUT013,1240.0
NCB30,OUT017,3217.25
FDK43,OUT027,3510.75
FDW43,OUT045,3608.75
NCL19,OUT017,2343.25
FDJ27,OUT046,1642.0
FDC45,OUT046,2678.25
FDY40,OUT035,1035.25
NCM41,OUT035,1612.0
NCK18,OUT019,718.75
FDP37,OUT049,2149.75
FDA27,OUT027,5537.25
NCX30,OUT035,4034.75
FDR09,OUT017,4153.5
FDG08,OUT027,4207.0
NCU30,OUT013,2636.25
FDB16,OUT017,1537.5
FDM16,OUT017,1362.25
FDC48,OUT013,1376.0
NCF18,OUT046,2975.0
FDU46,OUT018,1195.0
FDH41,OUT018,3117.25
NCN42,OUT010,397.0
FDU49,OUT046,1480.25
FDB20,OUT027,2726.75
FDG50,OUT019,-422.5
FDW20,OUT045,1898.0
NCO55,OUT049,1818.5
FDX48,OUT046,2512.25
FDU48,OUT046,2123.25
FDR48,OUT019,487.5
FDK27,OUT013,2018.0
FDT35,OUT013,2706.25
FDN12,OUT049,1858.5
NCE31,OUT019,-1383.0
FDL21,OUT017,860.25
FDV56,OUT017,1880.5
FDR16,OUT017,3538.0
NCP41,OUT049,1835.25
FDJ27,OUT013,1696.25
FDA07,OUT017,2125.25
FDK55,OUT049,1549.75
FDM33,OUT049,3582.25
FDY46,OUT046,2969.75
FDD36,OUT046,1905.0
FDB12,OUT027,3123.75
FDF28,OUT019,171.75
NCE07,OUT019,385.5
FDW50,OUT027,4075.0
NCW18,OUT017,3816.75
NCJ17,OUT019,-589.5
DRZ24,OUT010,-12.25
FDS07,OUT035,2013.5
NCW05,OUT010,-260.25
FDZ22,OUT018,1083.75
FDK02,OUT046,1917.0
FDZ45,OUT027,4588.0
FDL25,OUT046,1502.75
FDS08,OUT045,2731.5
NCZ42,OUT027,5161.5
FDX57,OUT035,1757.5
FDF21,OUT046,3057.75
FDJ56,OUT018,1280.25
FDX10,OUT013,685.25
DRG48,OUT035,2463.0
DRN37,OUT046,2636.75
NCY41,OUT018,292.25
FDN28,OUT045,1657.75
FDE34,OUT045,2804.75
FDR10,OUT045,2554.0
FDC32,OUT017,1594.75
DRG13,OUT046,2604.25
FDP59,OUT049,1828.75
NCT53,OUT010,704.5
FDL57,OUT027,5555.25
FDN32,OUT010,1044.0
FDK09,OUT018,3311.0
FDA52,OUT010,923.5
FDC57,OUT049,3203.5
FDI09,OUT035,3946.75
NCB07,OUT046,3101.75
FDP26,OUT035,1788.25
FDP40,OUT027,3303.75
FDL15,OUT013,2450.5
FDV07,OUT046,1812.75
FDS03,OUT017,1175.0
FDE50,OUT049,3101.5
FDQ15,OUT017,1409.25
FDQ33,OUT010,465.75
FDT22,OUT013,979.5
DRO35,OUT035,2019.0
FDJ41,OUT049,4241.5
FDQ27,OUT035,1888.0
FDC26,OUT017,1893.75
NCF43,OUT027,3724.75
NCR50,OUT035,2569.5
FDE39,OUT018,1656.0
FDN49,OUT027,2163.75
DRG11,OUT035,1854.5
NCA18,OUT049,1952.75
FDM36,OUT018,2501.75
FDW32,OUT017,1525.0
NCQ18,OUT010,-391.25
FDX14,OUT027,2692.5
FDD46,OUT017,2514.0
FDI34,OUT019,1799.5
NCJ17,OUT035,1477.25
FDB52,OUT035,4213.5
FDV55,OUT018,2018.75
FDC57,OUT046,3081.75
FDB29,OUT046,1894.75
NCO43,OUT035,1742.25
FDG44,OUT045,804.0
FDJ34,OUT045,1992.0
FDH40,OUT049,1475.25
NCD07,OUT027,3225.75
FDB41,OUT017,907.5
FDH47,OUT018,1293.25
DRK37,OUT035,3143.0
FDM25,OUT019,950.75
NCX06,OUT045,2812.5
NCS05,OUT017,2215.5
FDS39,OUT045,2221.0
FDC47,OUT027,5017.75
FDG20,OUT013,2885.5
DRL23,OUT017,1809.0
FDY33,OUT013,2584.0
NCH18,OUT045,3764.75
FDX47,OUT035,2676.25
NCB06,OUT045,2431.0
FDP36,OUT049,990.75
FDW44,OUT018,2513.25
NCU41,OUT018,2739.5
NCS17,OUT046,1519.5
FDD46,OUT035,2605.0
FDE45,OUT017,2931.75
FDI09,OUT017,3897.75
NCJ54,OUT010,1756.75
NCA29,OUT018,2444.25
NCN41,OUT027,3395.0
FDY34,OUT035,2819.0
NCG55,OUT035,1987.25
DRM49,OUT046,751.5
NCB42,OUT049,1941.5
FDE58,OUT045,1808.75
DRJ25,OUT013,833.75
FDS47,OUT010,-541.5
FDY21,OUT049,3205.25
NCI54,OUT013,1799.25
FDO24,OUT017,2590.0
FDY43,OUT035,2820.5
FDF35,OUT018,1416.75
NCP29,OUT019,-905.75
FDN28,OUT027,3145.5
FDJ50,OUT018,607.0
FDQ14,OUT027,3856.5
FDC37,OUT035,1893.5
FDN08,OUT046,1944.0
FDD04,OUT035,2429.25
FDW34,OUT018,3583.25
FDP04,OUT017,1191.25
NCG07,OUT017,3058.75
NCN14,OUT018,2608.5
FDJ16,OUT045,882.0
NCM42,OUT045,1671.75
NCF19,OUT046,811.25
FDY21,OUT018,2811.25
FDY19,OUT035,2013.75
FDV09,OUT045,2336.75
FDA28,OUT013,2111.75
FDC38,OUT018,1838.25
FDL28,OUT045,3619.0
NCH43,OUT049,3504.75
NCN53,OUT045,508.0
NCW05,OUT017,1788.5
NCO30,OUT018,2655.0
FDT04,OUT019,-1281.0
FDB27,OUT018,2845.0
NCK07,OUT013,2652.5
NCA53,OUT013,836.5
FDB33,OUT018,2286.0
FDU37,OUT017,1427.75
FDR13,OUT035,2049.5
FDE45,OUT049,2933.25
FDV37,OUT017,3246.75
FDX44,OUT019,-431.0
NCL06,OUT017,4198.0
FDJ28,OUT045,2966.75
FDX55,OUT049,3560.5
NCK17,OUT018,394.0
FDH52,OUT035,1222.0
FDN13,OUT027,3050.25
FDK44,OUT018,2435.0
FDU16,OUT046,1377.5
FDZ07,OUT017,1126.25
NCN06,OUT027,4024.75
FDH02,OUT010,-383.75
NCW18,OUT045,3645.25
FDH57,OUT013,2121.25
FDV35,OUT045,2382.75
NCU29,OUT013,2330.25
NCP02,OUT046,954.25
FDN44,OUT013,2605.5
FDX03,OUT018,512.5
FDR11,OUT010,610.25
FDA36,OUT046,2949.75
FDP58,OUT027,4869.5
FDH31,OUT045,1563.75
FDH34,OUT035,3128.0
FDS13,OUT035,4289.75
FDT01,OUT018,3153.75
FDY09,OUT049,2907.75
FDV33,OUT027,5569.0
NCW29,OUT010,127.0
NCN17,OUT045,1549.0
FDX01,OUT046,1904.25
FDL03,OUT049,3266.25
DRL59,OUT049,998.0
