Item_Identifier,Outlet_Identifier,Predicted
OUT027,OUT027,2679.9648440000033
OUT045,OUT045,1682.3234659999996
OUT013,OUT013,682.931034
OUT027,OUT027,1535.4013800000012
OUT019,OUT019,295.7417019999998
OUT049,OUT049,593.1345879999998
OUT027,OUT027,2475.371161999997
OUT010,OUT010,230.42006399999988
OUT027,OUT027,5950.361128000001
OUT045,OUT045,2572.5047240000013
OUT013,OUT013,3622.145081999998
OUT017,OUT017,2010.6294459999997
OUT019,OUT019,476.57298200000014
OUT027,OUT027,2157.791220000002
OUT046,OUT046,2229.477906
OUT035,OUT035,2554.6812580000005
OUT049,OUT049,2857.766733999999
OUT049,OUT049,2088.860946
OUT013,OUT013,789.1860560000001
OUT013,OUT013,4498.524305999997
OUT049,OUT049,1912.0444399999985
OUT035,OUT035,1118.7503980000008
OUT010,OUT010,361.522742
OUT045,OUT045,1654.0469400000009
OUT019,OUT019,222.11753799999977
OUT013,OUT013,1704.5412119999999
OUT013,OUT013,2794.2627300000017
OUT035,OUT035,2917.9950019999987
OUT045,OUT045,1469.6869200000008
OUT018,OUT018,3027.5191020000016
OUT027,OUT027,944.7768579999995
OUT027,OUT027,4915.634689999997
OUT018,OUT018,937.8658539999993
OUT017,OUT017,3486.1288
OUT013,OUT013,593.500778
OUT046,OUT046,4025.286982000001
OUT049,OUT049,2094.0808179999995
OUT010,OUT010,504.87614000000025
OUT046,OUT046,2625.3759019999998
OUT046,OUT046,616.337718
OUT046,OUT046,2031.1560600000005
OUT046,OUT046,4218.568722000003
OUT045,OUT045,3362.5762940000013
OUT017,OUT017,2316.1317760000006
OUT027,OUT027,2522.383300000001
OUT045,OUT045,3416.4328559999994
OUT013,OUT013,2821.8468240000016
OUT046,OUT046,1811.968041999999
OUT027,OUT027,1055.2996580000004
OUT017,OUT017,1805.4032539999998
OUT049,OUT049,1684.9200859999996
OUT019,OUT019,485.29496199999977
OUT035,OUT035,3682.0870559999994
OUT019,OUT019,631.3714819999998
OUT035,OUT035,2175.5347899999983
OUT049,OUT049,974.7977800000003
OUT035,OUT035,4154.618631999999
OUT018,OUT018,3859.8822879999993
OUT013,OUT013,3265.655788000001
OUT018,OUT018,1872.4359979999995
OUT027,OUT027,4021.891402000002
OUT049,OUT049,854.9537800000002
OUT018,OUT018,1491.4852119999998
OUT049,OUT049,2179.1567419999988
OUT013,OUT013,2441.5485219999973
OUT018,OUT018,989.9513879999996
OUT027,OUT027,7333.720419999994
OUT045,OUT045,2514.4869119999976
OUT045,OUT045,2578.1573660000013
OUT035,OUT035,1136.6803920000007
OUT035,OUT035,3564.813043999997
OUT010,OUT010,150.25774399999997
OUT013,OUT013,2529.460754
OUT049,OUT049,3532.7015099999976
OUT017,OUT017,506.08789599999994
OUT013,OUT013,2959.9137699999997
OUT010,OUT010,106.601238
OUT017,OUT017,1623.0140020000006
OUT045,OUT045,3686.807577999999
OUT035,OUT035,1266.6445520000007
OUT035,OUT035,2484.878786000001
OUT027,OUT027,3228.284434000001
OUT027,OUT027,4268.237402
OUT018,OUT018,2135.2006260000003
OUT018,OUT018,2656.914848000001
OUT018,OUT018,1531.9192459999988
OUT045,OUT045,3960.6045119999962
OUT017,OUT017,2705.0854780000013
OUT013,OUT013,2709.746077999999
OUT019,OUT019,61.020570000000006
OUT018,OUT018,3450.015808
OUT027,OUT027,2717.842206
OUT049,OUT049,1061.1187499999996
OUT046,OUT046,670.0810939999999
OUT017,OUT017,3637.8646199999994
OUT046,OUT046,1559.7097379999996
OUT017,OUT017,4012.476990000002
OUT017,OUT017,894.0229239999996
OUT027,OUT027,4360.963368000002
OUT045,OUT045,3215.281359999999
OUT017,OUT017,2423.9714019999997
OUT017,OUT017,3147.4163660000013
OUT035,OUT035,756.6750419999996
OUT035,OUT035,2831.3145
OUT010,OUT010,498.21148199999976
OUT018,OUT018,3358.99429
OUT045,OUT045,1457.6958619999998
OUT027,OUT027,3132.762108000002
OUT010,OUT010,447.72386800000027
OUT049,OUT049,2494.35312
OUT017,OUT017,1794.5507140000004
OUT010,OUT010,205.95857200000003
OUT017,OUT017,1014.1798499999998
OUT035,OUT035,3719.4450939999997
OUT035,OUT035,4422.902742
OUT018,OUT018,1011.0439319999998
OUT017,OUT017,2067.588636000001
OUT049,OUT049,469.56210800000036
OUT046,OUT046,2051.862439999998
OUT017,OUT017,874.7746460000001
OUT046,OUT046,2635.882226000001
OUT049,OUT049,1192.4477999999986
OUT013,OUT013,4473.929653999997
OUT045,OUT045,1679.6402920000016
OUT010,OUT010,278.1312920000001
OUT035,OUT035,3474.9766499999987
OUT013,OUT013,4005.392877999997
OUT035,OUT035,1321.3599960000004
OUT013,OUT013,3702.4871680000006
OUT027,OUT027,968.8987919999995
OUT017,OUT017,3230.055462000001
OUT017,OUT017,3099.092601999999
OUT018,OUT018,1336.067518
OUT013,OUT013,1672.542864
OUT045,OUT045,1306.9121359999992
OUT017,OUT017,4192.442730000003
OUT010,OUT010,163.43392599999996
OUT046,OUT046,2589.7023380000005
OUT017,OUT017,1677.4764419999995
OUT018,OUT018,4006.185179999998
OUT035,OUT035,1780.5356239999996
OUT017,OUT017,2295.9247459999992
OUT027,OUT027,2581.2000720000005
OUT013,OUT013,1487.537018
OUT019,OUT019,311.7142440000002
OUT013,OUT013,3473.1323839999995
OUT045,OUT045,2797.1456439999993
OUT046,OUT046,2101.2448259999996
OUT017,OUT017,1230.891091999999
OUT035,OUT035,668.62965
OUT013,OUT013,1420.0914780000003
OUT013,OUT013,620.7453140000001
OUT017,OUT017,1625.803704
OUT018,OUT018,2708.720746000002
OUT035,OUT035,1784.2241559999993
OUT049,OUT049,526.2816099999997
OUT017,OUT017,2428.3656819999997
OUT049,OUT049,2509.5866240000005
OUT035,OUT035,2074.4330599999994
OUT049,OUT049,529.7237959999999
OUT035,OUT035,4234.534606000001
OUT027,OUT027,993.0939640000004
OUT018,OUT018,1203.220444
OUT017,OUT017,1882.2632060000003
OUT046,OUT046,2100.8053979999995
OUT013,OUT013,1530.1881660000001
OUT017,OUT017,4146.735559999998
OUT013,OUT013,2610.422034000001
OUT045,OUT045,3521.7158100000006
OUT035,OUT035,2511.111305999999
OUT010,OUT010,157.6015179999999
OUT013,OUT013,2006.0687159999995
OUT027,OUT027,2541.837975999999
OUT035,OUT035,2053.160749999999
OUT049,OUT049,4238.655908
OUT013,OUT013,2381.6864440000013
OUT027,OUT027,3862.512197999997
OUT018,OUT018,2652.5605160000023
OUT010,OUT010,471.99227800000017
OUT035,OUT035,1480.5660920000007
OUT045,OUT045,3603.982058000002
OUT013,OUT013,1958.2110120000004
OUT045,OUT045,2965.473200000001
OUT046,OUT046,2378.0378600000013
OUT027,OUT027,2929.3535500000003
OUT027,OUT027,723.7046260000004
OUT027,OUT027,6889.139128000001
OUT046,OUT046,3043.638119999998
OUT045,OUT045,1923.3230919999985
OUT045,OUT045,2379.775598000001
OUT046,OUT046,2778.1969759999997
OUT018,OUT018,4505.36873
OUT035,OUT035,2388.9769540000016
OUT019,OUT019,343.879042
OUT046,OUT046,1273.8884559999992
OUT018,OUT018,2517.9623880000017
OUT046,OUT046,1642.0425660000008
OUT035,OUT035,1926.7120139999993
OUT018,OUT018,722.55945
OUT018,OUT018,2936.124736
OUT035,OUT035,686.146848
OUT019,OUT019,284.96905800000013
OUT046,OUT046,2149.9614120000015
OUT010,OUT010,646.8446740000002
OUT010,OUT010,147.21503800000005
OUT035,OUT035,3537.275556
OUT035,OUT035,628.9679439999994
OUT018,OUT018,2482.1090579999995
OUT035,OUT035,2607.392644
OUT035,OUT035,3302.1416279999994
OUT049,OUT049,4149.325522000002
OUT018,OUT018,1519.0959380000008
OUT017,OUT017,2905.944022000003
OUT046,OUT046,3806.9645039999996
OUT035,OUT035,2361.7657079999994
OUT018,OUT018,655.340282
OUT017,OUT017,2993.4634320000005
OUT017,OUT017,3102.0820440000007
OUT018,OUT018,819.3601119999998
OUT035,OUT035,2532.3303520000018
OUT018,OUT018,4187.8553679999995
OUT035,OUT035,3780.372452000002
OUT017,OUT017,2475.5442700000017
OUT045,OUT045,2960.153457999998
OUT018,OUT018,1208.753242
OUT018,OUT018,2535.286504000001
OUT049,OUT049,4098.924461999998
OUT017,OUT017,1654.0868879999982
OUT035,OUT035,2903.374034
OUT013,OUT013,3321.110269999998
OUT045,OUT045,3775.904934
OUT046,OUT046,3385.0936499999993
OUT045,OUT045,2666.8619000000012
OUT027,OUT027,4164.192836000001
OUT049,OUT049,2902.095698
OUT027,OUT027,3165.905632
OUT018,OUT018,1695.5462540000005
OUT017,OUT017,2914.925664000001
OUT019,OUT019,467.3583100000002
OUT027,OUT027,7874.376651999998
OUT049,OUT049,865.8063200000003
OUT019,OUT019,585.9705800000004
OUT046,OUT046,1513.4965600000003
OUT019,OUT019,138.37987200000006
OUT045,OUT045,2465.004656
OUT019,OUT019,255.98012600000004
OUT018,OUT018,2079.16024
OUT013,OUT013,1358.8645099999997
OUT018,OUT018,2330.3599220000006
OUT046,OUT046,2426.20849
OUT010,OUT010,279.3497059999998
OUT013,OUT013,2420.0165500000003
OUT049,OUT049,3986.530764000001
OUT045,OUT045,1758.0981639999995
OUT027,OUT027,1023.8139759999992
OUT046,OUT046,2596.879662
OUT018,OUT018,2857.8998939999997
OUT049,OUT049,1366.4346559999988
OUT046,OUT046,2101.511146
OUT049,OUT049,938.4783900000007
OUT018,OUT018,1322.691596
OUT027,OUT027,6746.111971999997
OUT017,OUT017,1672.283201999999
OUT045,OUT045,975.5634500000003
OUT013,OUT013,3065.063563999999
OUT019,OUT019,598.5075939999995
OUT017,OUT017,2207.9326180000003
OUT019,OUT019,478.87664999999987
OUT049,OUT049,1017.016158
OUT027,OUT027,3783.84127
OUT035,OUT035,3087.8272660000007
OUT045,OUT045,2673.906064000001
OUT010,OUT010,172.84833800000007
OUT013,OUT013,4077.09288
OUT049,OUT049,1296.885188
OUT010,OUT010,507.7523960000003
OUT046,OUT046,809.01358
OUT045,OUT045,3237.918560000002
OUT049,OUT049,3823.409763999999
OUT010,OUT010,201.37121000000008
OUT027,OUT027,2517.7027259999995
OUT017,OUT017,1991.5942240000013
OUT046,OUT046,3674.3637759999997
OUT010,OUT010,153.8131159999999
OUT045,OUT045,538.6255419999995
OUT013,OUT013,1579.9367420000003
OUT046,OUT046,1128.830609999999
OUT035,OUT035,3134.180262000002
OUT013,OUT013,3078.6592
OUT018,OUT018,874.0156339999994
OUT010,OUT010,571.2430840000002
OUT017,OUT017,2882.534494000001
OUT018,OUT018,1313.8031660000006
OUT013,OUT013,701.3204300000001
OUT018,OUT018,3879.803024
OUT046,OUT046,1250.2592139999997
OUT019,OUT019,178.93375000000003
OUT027,OUT027,7068.565569999998
OUT018,OUT018,2286.443754
OUT046,OUT046,2584.1362499999996
OUT049,OUT049,4674.834803999998
OUT035,OUT035,2931.6106119999995
OUT045,OUT045,1930.8599480000005
OUT035,OUT035,3151.4777460000014
OUT027,OUT027,954.8038060000006
OUT035,OUT035,1413.2670280000011
OUT018,OUT018,2695.770935999999
OUT017,OUT017,1438.9069859999997
OUT046,OUT046,1459.094041999999
OUT049,OUT049,2365.187920000002
OUT035,OUT035,4099.756711999999
OUT027,OUT027,2651.2821799999992
OUT019,OUT019,512.1733079999999
OUT013,OUT013,4504.376688
OUT018,OUT018,2341.418859999999
OUT035,OUT035,1368.0525499999985
OUT013,OUT013,2722.755810000002
OUT010,OUT010,107.37356600000003
OUT018,OUT018,3359.4470340000007
OUT046,OUT046,2375.248158000001
OUT017,OUT017,1167.9663339999993
OUT013,OUT013,3879.669863999998
OUT017,OUT017,3592.2306879999965
OUT045,OUT045,1619.0524920000005
OUT013,OUT013,3777.422957999998
OUT035,OUT035,1937.1317840000004
OUT027,OUT027,2046.2963520000026
OUT049,OUT049,1626.642612
OUT013,OUT013,858.0231180000001
OUT049,OUT049,545.9693159999999
OUT046,OUT046,2005.3895999999995
OUT046,OUT046,2469.012772
OUT019,OUT019,127.30095999999999
OUT045,OUT045,770.6967900000002
OUT018,OUT018,2847.1072759999993
OUT046,OUT046,1336.6201319999996
OUT027,OUT027,4722.559347999995
OUT049,OUT049,2874.2585999999988
OUT045,OUT045,1637.808078
OUT045,OUT045,1682.3034920000005
OUT046,OUT046,1087.837304
OUT049,OUT049,2144.588405999999
OUT049,OUT049,1502.3643840000002
OUT017,OUT017,3386.45854
OUT045,OUT045,1298.2833679999992
OUT010,OUT010,180.75138399999992
OUT027,OUT027,2814.9424779999977
OUT010,OUT010,217.5102020000001
OUT035,OUT035,3554.160244000001
OUT017,OUT017,553.772492
OUT035,OUT035,1246.8370019999995
OUT018,OUT018,3588.182623999999
OUT046,OUT046,1955.1150419999997
OUT046,OUT046,1735.1480380000003
OUT019,OUT019,215.2664559999999
OUT035,OUT035,4915.701269999998
OUT046,OUT046,1244.8995239999997
OUT018,OUT018,3119.725744000002
OUT017,OUT017,1623.2137419999997
OUT045,OUT045,3729.9314440000016
OUT049,OUT049,3430.354734
OUT010,OUT010,573.979522
OUT019,OUT019,170.27835000000002
OUT049,OUT049,3234.236686000001
OUT017,OUT017,2269.132953999998
OUT046,OUT046,2717.72902
OUT027,OUT027,4113.638641999996
OUT013,OUT013,4175.005428
OUT046,OUT046,3010.4147000000007
OUT045,OUT045,1524.4689439999995
OUT017,OUT017,2646.734766
OUT010,OUT010,504.78292800000025
OUT013,OUT013,3758.7872160000006
OUT046,OUT046,1669.3203919999996
OUT017,OUT017,4313.059057999999
OUT019,OUT019,537.5536039999996
OUT010,OUT010,461.95867199999986
OUT027,OUT027,2727.542911999999
OUT045,OUT045,2170.7343720000003
OUT019,OUT019,152.12864199999996
OUT046,OUT046,1560.575277999999
OUT046,OUT046,2278.2610719999993
OUT045,OUT045,2409.456962000001
OUT027,OUT027,3224.7889840000025
OUT035,OUT035,3215.0616460000006
OUT046,OUT046,1497.5839399999998
OUT018,OUT018,1368.6118220000003
OUT017,OUT017,4260.873654
OUT046,OUT046,1150.5756380000003
OUT013,OUT013,2010.4230479999987
OUT035,OUT035,4454.721324
OUT010,OUT010,196.8504279999999
OUT049,OUT049,3266.175112000001
OUT035,OUT035,1239.8594180000002
OUT027,OUT027,4909.336222
OUT027,OUT027,2748.768616000001
OUT017,OUT017,2367.6913280000003
OUT046,OUT046,3270.729183999998
OUT017,OUT017,1344.6696539999998
OUT035,OUT035,586.9226739999999
OUT017,OUT017,1726.9120920000007
OUT017,OUT017,1892.43663
OUT018,OUT018,1424.0063820000005
OUT018,OUT018,1147.2133479999998
OUT035,OUT035,833.5749419999994
OUT046,OUT046,616.4042979999999
OUT027,OUT027,5277.876495999999
OUT045,OUT045,3247.4328420000006
OUT010,OUT010,781.196456
OUT035,OUT035,423.20911200000046
OUT035,OUT035,1203.2204439999991
OUT035,OUT035,1501.5387919999994
OUT035,OUT035,3839.2757779999984
OUT046,OUT046,864.820936
OUT013,OUT013,2066.2570360000013
OUT019,OUT019,264.98174200000005
OUT027,OUT027,2383.5573420000005
OUT027,OUT027,2514.1673279999986
OUT045,OUT045,501.00784200000004
OUT010,OUT010,235.43353799999988
OUT027,OUT027,4473.856415999998
OUT046,OUT046,1891.8773579999997
OUT046,OUT046,2032.8671660000005
OUT018,OUT018,2639.8637099999996
OUT049,OUT049,3259.284082000002
OUT045,OUT045,750.3832320000002
OUT049,OUT049,525.4493599999997
OUT017,OUT017,2834.916477999999
OUT013,OUT013,1875.1258299999993
OUT010,OUT010,410.85186400000003
OUT019,OUT019,208.14905400000004
OUT013,OUT013,2121.33867
OUT019,OUT019,231.4986600000001
OUT010,OUT010,264.0163320000003
OUT010,OUT010,259.37570599999987
OUT049,OUT049,721.6273299999999
OUT045,OUT045,1296.405812
OUT013,OUT013,3706.468652
OUT027,OUT027,2089.3802699999983
OUT027,OUT027,2460.676956000001
OUT017,OUT017,1504.6081299999992
OUT027,OUT027,4745.522790000005
OUT027,OUT027,1028.6610000000003
OUT017,OUT017,2058.8599980000004
OUT049,OUT049,1005.2514720000008
OUT018,OUT018,2266.336594
OUT017,OUT017,3271.122006000001
OUT035,OUT035,696.4800639999993
OUT017,OUT017,4685.460972000003
OUT010,OUT010,591.9694379999996
OUT049,OUT049,2070.2984420000007
OUT013,OUT013,2146.2662219999997
OUT017,OUT017,3384.0416860000028
OUT045,OUT045,1727.0252780000003
OUT027,OUT027,4269.04302
OUT013,OUT013,2421.8475000000003
OUT027,OUT027,3200.880105999999
OUT035,OUT035,701.4735640000002
OUT046,OUT046,2369.2160099999983
OUT035,OUT035,1954.8354059999986
OUT018,OUT018,1591.2886320000005
OUT019,OUT019,689.9019600000006
OUT045,OUT045,781.4827499999999
OUT035,OUT035,3010.734284
OUT049,OUT049,3253.3251720000017
OUT046,OUT046,3265.482679999999
OUT013,OUT013,2392.1927679999994
OUT035,OUT035,3012.8581859999995
OUT018,OUT018,1964.3430300000002
OUT013,OUT013,2318.7816600000024
OUT019,OUT019,348.592906
OUT045,OUT045,3607.537429999998
OUT010,OUT010,305.1028499999999
OUT013,OUT013,718.6378880000001
OUT049,OUT049,2222.9464079999993
OUT046,OUT046,3158.215642000001
OUT049,OUT049,662.1580740000004
OUT046,OUT046,1872.182993999999
OUT045,OUT045,4045.387483999998
OUT010,OUT010,80.05579200000007
OUT049,OUT049,2292.562456000001
OUT045,OUT045,1451.9233759999995
OUT049,OUT049,3470.5623960000003
OUT035,OUT035,1711.27245
OUT035,OUT035,704.3431619999999
OUT027,OUT027,2702.0028239999974
OUT046,OUT046,2797.0857220000007
OUT035,OUT035,922.8920120000004
OUT027,OUT027,6529.447336
OUT013,OUT013,3244.7696419999993
OUT018,OUT018,1285.6398260000003
OUT046,OUT046,1663.0418979999993
OUT027,OUT027,4707.865142000002
OUT035,OUT035,2087.3096319999995
OUT018,OUT018,2314.4805920000003
OUT046,OUT046,1882.3297859999993
OUT027,OUT027,3239.6230080000014
OUT045,OUT045,897.9844339999997
OUT018,OUT018,816.1775879999998
OUT035,OUT035,4119.011647999999
OUT035,OUT035,2612.9454160000005
OUT013,OUT013,2604.829314
OUT017,OUT017,1975.275465999999
OUT027,OUT027,3283.033168
OUT017,OUT017,1807.9665839999986
OUT017,OUT017,625.28607
OUT018,OUT018,3232.532238000002
OUT046,OUT046,2821.1810240000004
OUT035,OUT035,2437.0876620000013
OUT018,OUT018,2094.500271999999
OUT017,OUT017,2017.6270039999997
OUT018,OUT018,1130.2554219999993
OUT045,OUT045,727.4264479999995
OUT045,OUT045,3466.600886000002
OUT018,OUT018,2631.6810279999977
OUT035,OUT035,618.9276799999999
OUT046,OUT046,1050.259552
OUT019,OUT019,509.0906539999999
OUT045,OUT045,3477.3269240000004
OUT017,OUT017,1555.1290339999998
OUT018,OUT018,2707.848547999999
OUT035,OUT035,3484.8571220000013
OUT027,OUT027,7591.804473999993
OUT046,OUT046,1484.6740780000002
OUT046,OUT046,1881.0647659999997
OUT035,OUT035,963.5257860000004
OUT035,OUT035,683.1507479999996
OUT035,OUT035,750.7361060000003
OUT049,OUT049,1587.333779999999
OUT017,OUT017,3527.2552659999997
OUT049,OUT049,2003.3921999999993
OUT018,OUT018,3278.5789659999996
OUT010,OUT010,269.9020039999999
OUT017,OUT017,2191.993365999999
OUT018,OUT018,2066.5166980000013
OUT019,OUT019,576.0035539999997
OUT018,OUT018,932.0600780000001
OUT027,OUT027,5626.535982
OUT045,OUT045,2961.6981139999994
OUT045,OUT045,1545.2751939999996
OUT017,OUT017,1635.9438380000001
OUT035,OUT035,4168.074449999999
OUT010,OUT010,291.806824
OUT010,OUT010,361.69585
OUT046,OUT046,1772.7191320000004
OUT035,OUT035,1755.3350940000005
OUT018,OUT018,2893.0674500000005
OUT035,OUT035,598.6607280000003
OUT018,OUT018,3020.7279419999995
OUT049,OUT049,1146.7606040000005
OUT027,OUT027,3760.1321320000015
OUT035,OUT035,4316.687668
OUT013,OUT013,1831.329506
OUT035,OUT035,3014.6092399999998
OUT045,OUT045,822.9021680000002
OUT017,OUT017,1199.4719899999996
OUT049,OUT049,1981.3009559999991
OUT017,OUT017,2023.219724
OUT018,OUT018,2796.6795840000013
OUT049,OUT049,3024.7294
OUT018,OUT018,1877.256389999999
OUT035,OUT035,1782.3732320000001
OUT049,OUT049,1574.7834500000013
OUT046,OUT046,3128.574225999999
OUT045,OUT045,2996.4795060000006
OUT046,OUT046,2079.1935300000014
OUT018,OUT018,664.7546939999997
OUT045,OUT045,2940.6055699999997
OUT046,OUT046,2758.116447999999
OUT045,OUT045,2647.327327999999
OUT045,OUT045,1833.220378000001
OUT013,OUT013,2524.480570000001
OUT018,OUT018,493.5775139999997
OUT017,OUT017,3335.8777139999997
OUT013,OUT013,783.9928159999998
OUT010,OUT010,172.04272000000003
OUT046,OUT046,2235.1838120000016
OUT049,OUT049,913.7439200000002
OUT018,OUT018,987.2948459999997
OUT013,OUT013,1958.0578779999996
OUT045,OUT045,4014.8738699999994
OUT035,OUT035,2767.4909119999998
OUT027,OUT027,5854.252897999997
OUT027,OUT027,4085.1357440000015
OUT017,OUT017,2463.792900000001
OUT018,OUT018,571.815672
OUT013,OUT013,3368.5485199999985
OUT017,OUT017,2072.86843
OUT027,OUT027,5987.772429999998
OUT017,OUT017,2630.2229260000017
OUT045,OUT045,1502.770521999999
OUT010,OUT010,342.1546199999999
OUT013,OUT013,1522.8377339999997
OUT049,OUT049,2190.109151999998
OUT018,OUT018,990.1111799999993
OUT019,OUT019,211.87753400000003
OUT027,OUT027,3180.366807999998
OUT046,OUT046,4349.451686000001
OUT045,OUT045,1124.3431180000005
OUT046,OUT046,724.3504520000002
OUT027,OUT027,3931.016360000003
OUT013,OUT013,3840.627352000002
OUT027,OUT027,3515.4040260000015
OUT017,OUT017,2890.164561999999
OUT027,OUT027,2810.6613840000005
OUT035,OUT035,2335.0671279999997
OUT019,OUT019,482.37210000000016
OUT049,OUT049,2903.72025
OUT013,OUT013,3523.540102000001
OUT035,OUT035,2861.994564000001
OUT045,OUT045,2108.1358560000003
OUT013,OUT013,1905.91908
OUT046,OUT046,1594.5510519999998
OUT046,OUT046,2840.6623320000003
OUT027,OUT027,3203.4634099999994
OUT035,OUT035,1154.743546
OUT027,OUT027,5403.692721999999
OUT017,OUT017,4407.5693679999995
OUT017,OUT017,2065.8242660000005
OUT035,OUT035,689.5557440000002
OUT045,OUT045,3156.7109339999997
OUT046,OUT046,951.3216719999999
OUT019,OUT019,471.1866599999996
OUT010,OUT010,236.212524
OUT027,OUT027,976.422331999999
OUT018,OUT018,1597.4805720000004
OUT045,OUT045,1792.0672799999995
OUT019,OUT019,63.697086000000006
OUT017,OUT017,960.1834699999996
OUT027,OUT027,5726.698934000001
OUT035,OUT035,3031.300846
OUT035,OUT035,1792.1871240000003
OUT018,OUT018,2392.712092
OUT045,OUT045,2874.2053359999995
OUT018,OUT018,1669.2005479999996
OUT035,OUT035,1241.370784
OUT046,OUT046,2403.7710300000003
OUT018,OUT018,3239.8360639999987
OUT013,OUT013,665.1475159999999
OUT019,OUT019,71.91971600000002
OUT019,OUT019,415.3460139999997
OUT017,OUT017,3269.0580260000006
OUT017,OUT017,4036.672162
OUT046,OUT046,4958.272522000001
OUT018,OUT018,2308.2420460000003
OUT027,OUT027,6546.651608000004
OUT010,OUT010,605.04575
OUT027,OUT027,6941.537587999997
OUT018,OUT018,2395.2221579999996
OUT045,OUT045,1558.1251340000006
OUT049,OUT049,709.6096400000004
OUT018,OUT018,4000.4992479999996
OUT017,OUT017,4116.1154179999985
OUT013,OUT013,717.8322699999997
OUT018,OUT018,1047.689564
OUT017,OUT017,2240.4036840000003
OUT013,OUT013,1320.1881879999994
OUT027,OUT027,2967.8501060000026
OUT035,OUT035,4110.642542
OUT045,OUT045,1996.6343299999996
OUT045,OUT045,4224.893821999999
OUT027,OUT027,2510.578666
OUT049,OUT049,2168.264254
OUT010,OUT010,642.0708880000001
OUT027,OUT027,4494.522847999993
OUT018,OUT018,960.15018
OUT018,OUT018,1698.8419640000006
OUT013,OUT013,1869.0670500000006
OUT027,OUT027,6847.440073999997
OUT013,OUT013,2249.9046500000004
OUT027,OUT027,1961.9794400000005
OUT046,OUT046,588.9933119999997
OUT010,OUT010,88.67124400000007
OUT045,OUT045,765.4835760000003
OUT045,OUT045,3122.5021300000003
OUT049,OUT049,1911.5650640000001
OUT018,OUT018,1724.0424939999998
OUT049,OUT049,3455.2623120000035
OUT018,OUT018,2707.022956000001
OUT017,OUT017,3229.26316
OUT046,OUT046,797.5085560000001
OUT027,OUT027,5453.727592000001
OUT018,OUT018,471.7525899999999
OUT013,OUT013,3386.9112839999993
OUT046,OUT046,1558.351505999999
OUT013,OUT013,2581.3199159999967
OUT017,OUT017,2372.198794
OUT035,OUT035,1743.3107459999997
OUT018,OUT018,814.612958
OUT027,OUT027,1490.1070060000004
OUT019,OUT019,375.6443600000002
OUT035,OUT035,5512.011724000004
OUT045,OUT045,4099.929820000001
OUT035,OUT035,764.9442780000005
OUT027,OUT027,4467.6977659999975
OUT018,OUT018,848.815104
OUT017,OUT017,3841.566129999999
OUT019,OUT019,422.0506199999998
OUT017,OUT017,4522.399894000002
OUT045,OUT045,4152.4481240000005
OUT019,OUT019,252.52462399999985
OUT013,OUT013,2961.9045119999996
OUT046,OUT046,1643.0745560000005
OUT013,OUT013,915.248628
OUT049,OUT049,1804.9305360000008
OUT013,OUT013,964.0517680000003
OUT017,OUT017,2809.536182
OUT035,OUT035,3133.6542799999997
OUT049,OUT049,4234.341523999997
OUT018,OUT018,2238.1000159999994
OUT019,OUT019,268.2707939999998
OUT017,OUT017,1784.3972639999995
OUT049,OUT049,2894.026202000002
OUT017,OUT017,2158.8631580000006
OUT045,OUT045,408.4416679999997
OUT049,OUT049,2971.765010000001
OUT019,OUT019,147.01529799999997
OUT049,OUT049,2788.47027
OUT049,OUT049,1399.2918859999997
OUT045,OUT045,3464.170715999999
OUT013,OUT013,1034.9528099999998
OUT035,OUT035,661.0595039999992
OUT017,OUT017,2937.5029419999996
OUT013,OUT013,3419.568773999998
OUT013,OUT013,2783.0772900000006
OUT046,OUT046,4298.817596000003
OUT045,OUT045,1553.1449499999999
OUT027,OUT027,4839.527091999997
OUT045,OUT045,778.7596280000001
OUT010,OUT010,850.1799940000005
OUT018,OUT018,1556.946668
OUT046,OUT046,3154.247474
OUT013,OUT013,4006.398235999998
OUT027,OUT027,4581.403090000004
OUT010,OUT010,681.9789400000004
OUT018,OUT018,1390.0505819999994
OUT013,OUT013,409.75995200000017
OUT017,OUT017,1325.2349519999998
OUT035,OUT035,3370.479340000001
OUT027,OUT027,2724.606734000001
OUT027,OUT027,3466.6674660000017
OUT018,OUT018,1586.0621020000008
OUT017,OUT017,994.8982819999993
OUT010,OUT010,503.16503400000016
OUT049,OUT049,2076.2107460000007
OUT049,OUT049,923.7176039999994
OUT045,OUT045,4678.270331999997
OUT013,OUT013,3405.786714
OUT046,OUT046,2709.6528660000017
OUT046,OUT046,2549.661126000001
OUT010,OUT010,728.7114419999999
OUT018,OUT018,2975.4202520000017
OUT035,OUT035,2002.4733959999994
OUT013,OUT013,731.5810399999999
OUT035,OUT035,973.5061280000004
OUT019,OUT019,306.1215239999998
OUT017,OUT017,2719.386862000001
OUT017,OUT017,1970.847896000002
OUT045,OUT045,807.3224480000006
OUT035,OUT035,2835.6288840000007
OUT049,OUT049,3833.7230059999997
OUT010,OUT010,198.30852999999996
OUT019,OUT019,412.7027879999998
OUT013,OUT013,2178.4576520000005
OUT046,OUT046,2272.362084
OUT035,OUT035,4496.719987999997
OUT013,OUT013,484.58921400000014
OUT013,OUT013,1818.539487999999
OUT035,OUT035,1524.5155500000005
OUT045,OUT045,593.8070459999999
OUT049,OUT049,771.0829540000003
OUT035,OUT035,1542.638626000001
OUT013,OUT013,3083.21993
